 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|            Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                                                                                                                                                                                              |
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
|18.1/(FRExt)| 04/25 | 10:32 |              depth_ballet.yuv|  9 | 24 |  0/0  |     63792| 47.5854| 101.0668| 57.6337|     0|     0|     0|  1312|     5|     0|     0|   336|     0|   981|  1114|   312|    93|    38|    54|     0|    32|     0|    19|     0|   198|   456|   456|     0|    91|   174|    71|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/25 | 10:47 |              depth_ballet.yuv|  0 | 22 |  0/0  |    122112| 48.6362| 101.0668| 58.3533|   829|     0|  2243|  2995|    56|    20|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:48 |              depth_ballet.yuv|  1 | 22 |  0/0  |     85592| 48.5852| 101.0668| 57.9398|     0|     0|     0|  1491|    33|     6|     0|   429|     0|  1101|  1034|   264|    37|    27|    56|     0|    10|     0|    18|     0|   180|   343|   343|     0|   124|   170|    83|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:50 |              depth_ballet.yuv|  2 | 22 |  0/0  |     82520| 48.5579| 101.0668| 58.0476|     0|     0|     0|  1290|    30|    11|     1|   337|     0|   995|  1014|   383|    82|    45|    56|     0|    29|     0|    19|     0|   216|   524|   524|     0|   103|   164|    73|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:53 |              depth_ballet.yuv|  3 | 22 |  0/0  |     79448| 48.7446| 101.0668| 58.0155|     0|     0|     0|  1321|    25|     7|     0|   348|     0|  1005|  1001|   387|    90|    42|    56|     0|    19|     0|    19|     0|   199|   473|   473|     0|   121|   133|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 10:57 |              depth_ballet.yuv|  4 | 22 |  0/0  |     79576| 48.9557| 101.0668| 58.0700|     0|     0|     0|  1287|    27|    10|     0|   349|     0|   975|   986|   408|    82|    56|    59|     0|    23|     0|    26|     0|   216|   510|   510|     0|   107|   174|    73|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 11:01 |              depth_ballet.yuv|  5 | 22 |  0/0  |     82672| 48.4928| 101.0668| 58.0282|     0|     0|     0|  1231|    20|     2|     0|   386|     0|   867|  1045|   377|   100|    71|    52|     0|    25|     0|    31|     0|   226|   525|   525|     0|   127|   186|    66|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 11:06 |              depth_ballet.yuv|  6 | 22 |  0/0  |     86488| 48.4293| 101.0668| 57.9957|     0|     0|     0|  1273|    16|     7|     0|   322|     0|   974|   977|   430|   109|    53|    44|     0|    27|     0|    25|     0|   207|   465|   465|     0|   118|   153|    92|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 11:10 |              depth_ballet.yuv|  7 | 22 |  0/0  |     87552| 48.3186| 101.0668| 58.0331|     0|     0|     0|  1333|    16|     2|     0|   389|     0|   962|   904|   466|    86|    63|    48|     0|    26|     0|    21|     0|   202|   473|   473|     0|   108|   155|    72|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 11:15 |              depth_ballet.yuv|  8 | 22 |  0/0  |     79504| 48.6471| 101.0668| 58.2054|     0|     0|     0|  1375|    31|     5|     0|   411|     0|  1000|   885|   393|   122|    56|    59|     0|    36|     0|    24|     0|   205|   464|   464|     0|   102|   167|    87|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 11:19 |              depth_ballet.yuv|  9 | 22 |  0/0  |     80184| 48.9807| 101.0668| 58.3558|     0|     0|     0|  1250|    29|     2|     1|   435|     0|   847|   960|   460|    94|    63|    60|     0|    34|     0|    26|     0|   213|   490|   490|     0|   109|   162|    91|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/25 | 16:04 |              depth_ballet.yuv|  0 | 22 |  0/0  |    122112| 48.6362| 101.0668| 58.3533|   829|     0|  2243|  2995|    56|    20|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:05 |              depth_ballet.yuv|  1 | 22 |  0/0  |     85592| 48.5852| 101.0668| 57.9398|     0|     0|     0|  1491|    33|     6|     0|   429|     0|  1101|  1034|   264|    37|    27|    56|     0|    10|     0|    18|     0|   180|   343|   343|     0|   124|   170|    83|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:07 |              depth_ballet.yuv|  2 | 22 |  0/0  |     82520| 48.5579| 101.0668| 58.0476|     0|     0|     0|  1290|    30|    11|     1|   337|     0|   995|  1014|   383|    82|    45|    56|     0|    29|     0|    19|     0|   216|   524|   524|     0|   103|   164|    73|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:10 |              depth_ballet.yuv|  3 | 22 |  0/0  |     79448| 48.7446| 101.0668| 58.0155|     0|     0|     0|  1321|    25|     7|     0|   348|     0|  1005|  1001|   387|    90|    42|    56|     0|    19|     0|    19|     0|   199|   473|   473|     0|   121|   133|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:14 |              depth_ballet.yuv|  4 | 22 |  0/0  |     79576| 48.9557| 101.0668| 58.0700|     0|     0|     0|  1287|    27|    10|     0|   349|     0|   975|   986|   408|    82|    56|    59|     0|    23|     0|    26|     0|   216|   510|   510|     0|   107|   174|    73|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:18 |              depth_ballet.yuv|  5 | 22 |  0/0  |     82672| 48.4928| 101.0668| 58.0282|     0|     0|     0|  1231|    20|     2|     0|   386|     0|   867|  1045|   377|   100|    71|    52|     0|    25|     0|    31|     0|   226|   525|   525|     0|   127|   186|    66|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:23 |              depth_ballet.yuv|  6 | 22 |  0/0  |     86488| 48.4293| 101.0668| 57.9957|     0|     0|     0|  1273|    16|     7|     0|   322|     0|   974|   977|   430|   109|    53|    44|     0|    27|     0|    25|     0|   207|   465|   465|     0|   118|   153|    92|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:27 |              depth_ballet.yuv|  7 | 22 |  0/0  |     87552| 48.3186| 101.0668| 58.0331|     0|     0|     0|  1333|    16|     2|     0|   389|     0|   962|   904|   466|    86|    63|    48|     0|    26|     0|    21|     0|   202|   473|   473|     0|   108|   155|    72|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:32 |              depth_ballet.yuv|  8 | 22 |  0/0  |     79504| 48.6471| 101.0668| 58.2054|     0|     0|     0|  1375|    31|     5|     0|   411|     0|  1000|   885|   393|   122|    56|    59|     0|    36|     0|    24|     0|   205|   464|   464|     0|   102|   167|    87|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:36 |              depth_ballet.yuv|  9 | 22 |  0/0  |     80184| 48.9807| 101.0668| 58.3558|     0|     0|     0|  1250|    29|     2|     1|   435|     0|   847|   960|   460|    94|    63|    60|     0|    34|     0|    26|     0|   213|   490|   490|     0|   109|   162|    91|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/25 | 16:40 |              depth_ballet.yuv|  0 | 24 |  0/0  |    102448| 47.8747| 101.0668| 57.9334|   749|     0|  2323|  3040|    20|    11|     1|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:41 |              depth_ballet.yuv|  1 | 24 |  0/0  |     67632| 47.3784| 101.0668| 57.5046|     0|     0|     0|  1542|     8|     4|     1|   368|     0|  1187|  1157|   133|    47|    19|    46|     0|    23|     0|     8|     0|   161|   304|   304|     0|   125|   163|    52|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:43 |              depth_ballet.yuv|  2 | 24 |  0/0  |     65416| 47.3013| 101.0668| 57.3622|     0|     0|     0|  1332|    15|     8|     0|   309|     0|  1046|  1221|   189|    80|    41|    44|     0|    32|     0|    19|     0|   186|   407|   407|     0|   118|   141|    78|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:46 |              depth_ballet.yuv|  3 | 24 |  0/0  |     63728| 47.5262| 101.0668| 57.3510|     0|     0|     0|  1307|     5|     1|     0|   306|     0|  1007|  1203|   252|    83|    35|    42|     0|    20|     0|    11|     0|   186|   453|   453|     0|   121|   113|    57|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:49 |              depth_ballet.yuv|  4 | 24 |  0/0  |     64184| 47.5663| 101.0668| 57.3602|     0|     0|     0|  1343|     3|     2|     0|   289|     0|  1059|  1160|   256|    65|    64|    41|     0|    18|     0|    37|     0|   179|   428|   428|     0|   104|   131|    53|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:54 |              depth_ballet.yuv|  5 | 24 |  0/0  |     66656| 47.2316| 101.0668| 57.2961|     0|     0|     0|  1233|     5|     0|     0|   306|     0|   932|  1224|   269|    86|    62|    55|     0|    30|     0|    26|     0|   193|   459|   459|     0|    99|   145|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 16:58 |              depth_ballet.yuv|  6 | 24 |  0/0  |     70064| 47.3433| 101.0668| 57.3663|     0|     0|     0|  1293|     8|     3|     0|   282|     0|  1022|  1178|   266|    84|    53|    46|     0|    19|     0|    25|     0|   187|   429|   429|     0|   105|   150|    64|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:03 |              depth_ballet.yuv|  7 | 24 |  0/0  |     70760| 47.3299| 101.0668| 57.3368|     0|     0|     0|  1435|     0|     2|     0|   329|     0|  1108|  1041|   280|    78|    55|    38|     0|    26|     0|    18|     0|   181|   427|   427|     0|   110|   125|    62|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:07 |              depth_ballet.yuv|  8 | 24 |  0/0  |     63960| 47.2151| 101.0668| 57.3482|     0|     0|     0|  1450|    12|     0|     0|   314|     0|  1148|  1061|   214|    93|    52|    60|     0|    29|     0|    18|     0|   190|   432|   432|     0|   127|   132|    69|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:12 |              depth_ballet.yuv|  9 | 24 |  0/0  |     63792| 47.5854| 101.0668| 57.6337|     0|     0|     0|  1312|     5|     0|     0|   336|     0|   981|  1114|   312|    93|    38|    54|     0|    32|     0|    19|     0|   198|   456|   456|     0|    91|   174|    71|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/25 | 17:16 |              depth_ballet.yuv|  0 | 16 |  0/0  |    200752| 50.8237| 101.0668| 58.5824|  1607|     0|  1465|  2967|    55|    46|     4|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:17 |              depth_ballet.yuv|  1 | 16 |  0/0  |    154264| 51.4585| 101.0668| 58.2166|     0|     0|     0|  1700|    33|    22|     8|   776|     0|   987|   367|   472|   130|   120|    80|     0|    22|     0|    22|     0|   220|   487|   487|     0|   157|   147|    89|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:19 |              depth_ballet.yuv|  2 | 16 |  0/0  |    148576| 51.5617| 101.0668| 58.3414|     0|     0|     0|  1403|    29|    22|     8|   583|     0|   879|   355|   660|   182|   163|    75|     0|    44|     0|    35|     0|   250|   569|   569|     0|   148|   191|    92|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:21 |              depth_ballet.yuv|  3 | 16 |  0/0  |    144416| 51.6288| 101.0668| 58.4466|     0|     0|     0|  1281|    31|    25|     8|   550|     0|   795|   394|   713|   201|   162|    76|     0|    52|     0|    43|     0|   257|   620|   620|     0|   137|   198|    73|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:25 |              depth_ballet.yuv|  4 | 16 |  0/0  |    144080| 51.1045| 101.0668| 58.4886|     0|     0|     0|  1275|    46|    28|     6|   587|     0|   768|   440|   705|   182|   135|    86|     0|    41|     0|    30|     0|   255|   606|   606|     0|   135|   177|   102|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:29 |              depth_ballet.yuv|  5 | 16 |  0/0  |    147248| 51.3733| 101.0668| 58.4970|     0|     0|     0|  1224|    30|    17|    12|   552|     0|   731|   393|   786|   155|   152|    93|     0|    33|     0|    38|     0|   303|   658|   658|     0|   208|   222|   124|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:34 |              depth_ballet.yuv|  6 | 16 |  0/0  |    151584| 52.2717| 101.0668| 58.4666|     0|     0|     0|  1237|    32|    12|     4|   512|     0|   773|   367|   755|   205|   160|    82|     0|    55|     0|    48|     0|   300|   680|   680|     0|   156|   233|   131|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:38 |              depth_ballet.yuv|  7 | 16 |  0/0  |    154392| 51.1023| 101.0668| 58.5655|     0|     0|     0|  1320|    21|    15|     5|   524|     0|   837|   301|   792|   211|   139|    96|     0|    44|     0|    30|     0|   268|   601|   601|     0|   173|   186|   112|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:43 |              depth_ballet.yuv|  8 | 16 |  0/0  |    144336| 51.7699| 101.0668| 58.7931|     0|     0|     0|  1345|    48|    17|     3|   583|     0|   830|   306|   747|   192|   115|    78|     0|    50|     0|    26|     0|   299|   712|   712|     0|   164|   216|   104|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 17:47 |              depth_ballet.yuv|  9 | 16 |  0/0  |    140768| 52.0974| 101.0668| 59.1006|     0|     0|     0|  1237|    36|    17|     7|   568|     0|   729|   391|   758|   202|   147|    82|     0|    49|     0|    43|     0|   277|   665|   665|     0|   143|   206|    94|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
 --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  |Frm | QP |P/MbInt|   Bits   |  SNRY  |  SNRU  |  SNRV  |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|18.1/(FRExt)| 04/25 | 20:08 |              depth_ballet.yuv|  0 | 12 |  0/0  |    277880| 56.9904| 101.0668| 60.0981|  2553|     0|   519|  2753|   189|   105|    25|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 20:09 |              depth_ballet.yuv|  1 | 12 |  0/0  |    219496| 55.8600| 101.0668| 59.8211|     0|     0|     0|  1706|   119|    59|    24|  1376|     0|   532|   126|   346|   216|   202|    68|     0|    41|     0|    28|     0|   274|   557|   557|     0|   218|   199|   122|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 20:11 |              depth_ballet.yuv|  2 | 12 |  0/0  |    211512| 55.9286| 101.0668| 59.9856|     0|     0|     0|  1333|   105|    51|    19|  1016|     0|   492|   151|   457|   293|   322|    62|     0|    51|     0|    43|     0|   341|   774|   774|     0|   228|   242|   120|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 20:14 |              depth_ballet.yuv|  3 | 12 |  0/0  |    207152| 56.0198| 101.0668| 59.8878|     0|     0|     0|  1276|   103|    42|    19|   954|     0|   486|   159|   550|   284|   259|    67|     0|    48|     0|    43|     0|   380|   852|   852|     0|   242|   271|   155|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|18.1/(FRExt)| 04/25 | 20:18 |              depth_ballet.yuv|  4 | 12 |  0/0  |    204800| 56.0379| 101.0668| 60.0216|     0|     0|     0|  1224|   100|    45|    19|   957|     0|   431|   141|   647|   277|   253|    77|     0|    49|     0|    47|     0|   366|   806|   806|     0|   213|   303|   142|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
